,year,month,sales,iso_alpha,consumer_price,populations,gdp
1401,2015,12,38642,SWE,104.52949809027608,9912760.083333334,514775430626.23114
1470,2016,1,24829,SWE,104.614469083966,9923085.0,515654671469.547
1526,2016,2,31529,SWE,104.77091122149733,9934302.75,517768344661.17615
1585,2016,3,39856,SWE,104.92735335902867,9945520.5,519882017852.8053
1646,2016,4,38941,SWE,105.08379549656,9956738.25,521995691044.4345
1707,2016,5,39417,SWE,105.24023763409133,9967956.0,524109364236.06366
1767,2016,6,41594,SWE,105.39667977162267,9979173.75,526223037427.6928
1834,2016,7,27343,SWE,105.553121909154,9990391.5,528336710619.322
1889,2016,8,33007,SWE,105.70956404668533,10001609.25,530450383810.9512
1950,2016,9,37579,SWE,105.86600618421667,10012827.0,532564057002.5803
2011,2016,10,36385,SWE,106.022448321748,10024044.75,534677730194.2095
2073,2016,11,36816,SWE,106.17889045927933,10035262.5,536791403385.8386
2131,2016,12,43170,SWE,106.33533259681067,10046480.25,538905076577.46783
2201,2017,1,26900,SWE,106.491774734342,10057698.0,541018749769.097
2259,2017,2,31634,SWE,106.66513760204074,10067491.0,542221801578.9296
2319,2017,3,44328,SWE,106.8385004697395,10077284.0,543424853388.7623
2383,2017,4,34849,SWE,107.01186333743826,10087077.0,544627905198.595
2445,2017,5,40378,SWE,107.185226205137,10096870.0,545830957008.4277
2508,2017,6,44240,SWE,107.35858907283574,10106663.0,547034008818.2603
2577,2017,7,27443,SWE,107.5319519405345,10116456.0,548237060628.093
2634,2017,8,34615,SWE,107.70531480823325,10126249.0,549440112437.92566
2697,2017,9,36553,SWE,107.878677675932,10136042.0,550643164247.7583
2758,2017,10,37642,SWE,108.05204054363074,10145835.0,551846216057.591
2820,2017,11,37724,SWE,108.2254034113295,10155628.0,553049267867.4237
2881,2017,12,40484,SWE,108.39876627902825,10165421.0,554252319677.2563
2949,2018,1,26779,SWE,108.572129146727,10175214.0,555455371487.089
3005,2018,2,31057,SWE,108.73355337170241,10183853.416666666,553657384628.8694
3066,2018,3,42871,SWE,108.89497759667783,10192492.833333334,551859397770.6498
3127,2018,4,39190,SWE,109.05640182165325,10201132.25,550061410912.4302
3187,2018,5,44226,SWE,109.21782604662866,10209771.666666666,548263424054.21063
3245,2018,6,82445,SWE,109.37925027160408,10218411.083333334,546465437195.9911
3333,2018,7,13526,SWE,109.5406744965795,10227050.5,544667450337.7715
3382,2018,8,26734,SWE,109.70209872155492,10235689.916666666,542869463479.5519
3444,2018,9,21971,SWE,109.86352294653034,10244329.333333334,541071476621.33234
3504,2018,10,26762,SWE,110.02494717150574,10252968.75,539273489763.11273
3566,2018,11,29552,SWE,110.18637139648116,10261608.166666666,537475502904.8931
3631,2018,12,27400,SWE,110.34779562145658,10270247.583333334,535677516046.6736
3696,2019,1,23659,SWE,110.509219846432,10278887.0,533879529188.454
3752,2019,2,26741,SWE,110.55502290841842,10285099.916666666,534977416275.73914
3814,2019,3,35126,SWE,110.60082597040484,10291312.833333334,536075303363.0243
3873,2019,4,34989,SWE,110.64662903239125,10297525.75,537173190450.30945
3933,2019,5,37015,SWE,110.69243209437766,10303738.666666666,538271077537.59467
3997,2019,6,37846,SWE,110.73823515636408,10309951.583333334,539368964624.8798
4064,2019,7,26276,SWE,110.7840382183505,10316164.5,540466851712.165
4120,2019,8,35689,SWE,110.82984128033692,10322377.416666666,541564738799.45013
4186,2019,9,30884,SWE,110.87564434232334,10328590.333333334,542662625886.7353
4246,2019,10,33932,SWE,110.92144740430976,10334803.25,543760512974.0205
4309,2019,11,35173,SWE,110.96725046629616,10341016.166666666,544858400061.30566
4363,2019,12,59801,SWE,111.01305352828258,10347229.083333334,545956287148.5908
4442,2020,1,17086,SWE,111.058856590269,10353442.0,547054174235.876
4497,2020,2,22314,SWE,111.25905844516667,10358639.416666666,554775906055.342
4550,2020,3,28676,SWE,111.45926030006433,10363836.833333334,562497637874.808
4604,2020,4,19847,SWE,111.659462154962,10369034.25,570219369694.2739
4678,2020,5,16331,SWE,111.85966400985967,10374231.666666666,577941101513.74
4739,2020,6,24587,SWE,112.05986586475733,10379429.083333334,585662833333.206
4808,2020,7,21879,SWE,112.260067719655,10384626.5,593384565152.672
4862,2020,8,26037,SWE,112.46026957455267,10389823.916666666,601106296972.138
4924,2020,9,30232,SWE,112.66047142945033,10395021.333333334,608828028791.604
4988,2020,10,29239,SWE,112.860673284348,10400218.75,616549760611.0701
5047,2020,11,27861,SWE,113.06087513924567,10405416.166666666,624271492430.536
5109,2020,12,36700,SWE,113.26107699414332,10410613.583333334,631993224250.002
5178,2021,1,22966,SWE,113.461278849041,10415811.0,639714956069.468
5232,2021,2,25860,SWE,120.02750785828385,10421738.5,635671092628.3916
5286,2021,3,56186,SWE,126.59373686752672,10427666.0,631627229187.3152
5356,2021,4,23984,SWE,133.15996587676958,10433593.5,627583365746.2388
5412,2021,5,27223,SWE,139.72619488601242,10439521.0,623539502305.1624
5468,2021,6,39167,SWE,146.2924238952553,10445448.5,619495638864.0859
5541,2021,7,18418,SWE,152.85865290449814,10451376.0,615451775423.0095
5590,2021,8,22408,SWE,159.42488191374102,10457303.5,611407911981.9331
5644,2021,9,25531,SWE,165.99111092298386,10463231.0,607364048540.8567
5707,2021,10,22340,SWE,172.55733993222674,10469158.5,603320185099.7803
5761,2021,11,23374,SWE,179.12356894146959,10475086.0,599276321658.7039
5814,2021,12,30420,SWE,185.68979795071243,10481013.5,595232458217.6274
5875,2022,1,21924,SWE,192.2560269599553,10486941.0,591188594776.551
5931,2022,2,23744,SWE,192.56214894586597,12172615.02138718,578109791882.576
5986,2022,3,32189,SWE,192.86827093177666,13858289.042774359,565030988988.6011
6046,2022,4,24944,SWE,193.17439291768733,15543963.06416154,551952186094.6262
6102,2022,5,29372,SWE,193.480514903598,17229637.085548718,538873383200.6512
6163,2022,6,28791,SWE,193.78663688950869,18915311.106935896,525794580306.6763
6224,2022,7,19310,SWE,194.09275887541935,20600985.12832308,512715777412.7013
6277,2022,8,23736,SWE,194.39888086133,22286659.149710257,499636974518.7263
6333,2022,9,25326,SWE,194.7050028472407,23972333.171097435,486558171624.7514
6391,2022,10,25049,SWE,195.01112483315137,25658007.192484617,473479368730.7764
6445,2022,11,28984,SWE,195.31724681906204,27343681.213871796,460400565836.8015
6498,2022,12,39473,SWE,195.62336880497273,29029355.235258974,447321762942.82654
6563,2023,1,17026,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6614,2023,2,21545,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6668,2023,3,33994,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6724,2023,4,23877,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6777,2023,5,32408,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6834,2023,6,32414,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6896,2023,7,19288,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6942,2023,8,28548,SWE,195.9294907908834,30715029.256646156,434242960048.85156
6994,2023,9,32602,SWE,195.9294907908834,30715029.256646156,434242960048.85156
17,2014,1,67728,THA,111.345922613126,69960943.0,407339040197.651
75,2014,2,70701,THA,111.262373739558,69988730.83333333,406835473366.85376
134,2014,3,79844,THA,111.17882486599001,70016518.66666667,406331906536.0565
195,2014,4,70225,THA,111.095275992422,70044306.5,405828339705.2593
254,2014,5,67455,THA,111.01172711885401,70072094.33333333,405324772874.462
311,2014,6,72654,THA,110.928178245286,70099882.16666667,404821206043.66473
370,2014,7,68159,THA,110.84462937171801,70127670.0,404317639212.8675
428,2014,8,61436,THA,110.76108049815001,70155457.83333333,403814072382.07025
490,2014,9,62641,THA,110.677531624582,70183245.66666667,403310505551.273
548,2014,10,65545,THA,110.59398275101401,70211033.5,402806938720.4757
607,2014,11,66133,THA,110.510433877446,70238821.33333333,402303371889.67847
664,2014,12,79912,THA,110.42688500387801,70266609.16666667,401799805058.8812
723,2015,1,66738,THA,110.34333613031,70294397.0,401296238228.084
785,2015,2,58744,THA,110.36063701871068,70320450.33333333,402302080854.70264
847,2015,3,63443,THA,110.37793790711135,70346503.66666667,403307923481.3213
909,2015,4,50905,THA,110.395238795512,70372557.0,404313766107.94
969,2015,5,53877,THA,110.41253968391267,70398610.33333333,405319608734.55865
1032,2015,6,54139,THA,110.42984057231334,70424663.66666667,406325451361.1773
1092,2015,7,54331,THA,110.447141460714,70450717.0,407331293987.796
1152,2015,8,60584,THA,110.46444234911466,70476770.33333333,408337136614.4147
1214,2015,9,62270,THA,110.48174323751533,70502823.66666667,409342979241.0333
1273,2015,10,64539,THA,110.499044125916,70528877.0,410348821867.652
1335,2015,11,73852,THA,110.51634501431667,70554930.33333333,411354664494.2706
1393,2015,12,94531,THA,110.53364590271732,70580983.66666667,412360507120.88934
1456,2016,1,62069,THA,110.550946791118,70607037.0,413366349747.508
1518,2016,2,54706,THA,110.61226865445167,70631300.75,416948888396.6127
1579,2016,3,62772,THA,110.67359051778533,70655564.5,420531427045.71735
1642,2016,4,53194,THA,110.73491238111899,70679828.25,424113965694.822
1701,2016,5,60054,THA,110.79623424445266,70704092.0,427696504343.92664
1763,2016,6,61174,THA,110.85755610778634,70728355.75,431279042993.0313
1824,2016,7,57069,THA,110.91887797112,70752619.5,434861581642.136
1884,2016,8,59953,THA,110.98019983445366,70776883.25,438444120291.24066
1945,2016,9,60585,THA,111.04152169778733,70801147.0,442026658940.34534
2006,2016,10,58022,THA,111.102843561121,70825410.75,445609197589.44995
2066,2016,11,58280,THA,111.16416542445467,70849674.5,449191736238.5546
2127,2016,12,67615,THA,111.22548728778833,70873938.25,452774274887.6593
2188,2017,1,57254,THA,111.286809151122,70898202.0,456356813536.764
2249,2017,2,68435,THA,111.385473953367,70917335.33333333,460556596442.4074
2312,2017,3,84801,THA,111.48413875561201,70936468.66666667,464756379348.0508
2376,2017,4,63267,THA,111.582803557857,70955602.0,468956162253.6942
2440,2017,5,66425,THA,111.681468360102,70974735.33333333,473155945159.33765
2502,2017,6,69798,THA,111.780133162347,70993868.66666667,477355728064.9811
2565,2017,7,65178,THA,111.878797964592,71013002.0,481555510970.6245
2627,2017,8,67962,THA,111.97746276683701,71032135.33333333,485755293876.2679
2688,2017,9,77592,THA,112.076127569082,71051268.66666667,489955076781.9113
2751,2017,10,68551,THA,112.174792371327,71070402.0,494154859687.55475
2812,2017,11,78082,THA,112.27345717357201,71089535.33333333,498354642593.1981
2872,2017,12,104304,THA,112.37212197581701,71108668.66666667,502554425498.84155
2936,2018,1,88285,THA,112.470786778062,71127802.0,506754208404.485
2996,2018,2,86861,THA,112.53702537958567,71142798.75,509856082020.26843
3058,2018,3,93123,THA,112.60326398110934,71157795.5,512957955636.0518
3122,2018,4,74289,THA,112.669502582633,71172792.25,516059829251.8352
3183,2018,5,89733,THA,112.73574118415667,71187789.0,519161702867.61865
3244,2018,6,88025,THA,112.80197978568033,71202785.75,522263576483.4021
3307,2018,7,78496,THA,112.868218387204,71217782.5,525365450099.1855
3369,2018,8,87309,THA,112.93445698872767,71232779.25,528467323714.9689
3431,2018,9,78375,THA,113.00069559025134,71247776.0,531569197330.7523
3493,2018,10,80551,THA,113.066934191775,71262772.75,534671070946.53577
3555,2018,11,77840,THA,113.13317279329867,71277769.5,537772944562.31915
3618,2018,12,61665,THA,113.19941139482233,71292766.25,540874818178.10254
3676,2019,1,108381,THA,113.265649996346,71307763.0,543976691793.886
3739,2019,2,90789,THA,113.1858036456365,71321754.75,540350072890.70905
3802,2019,3,97095,THA,113.105957294927,71335746.5,536723453987.53217
3863,2019,4,83093,THA,113.02611094421749,71349738.25,533096835084.3552
3926,2019,5,92019,THA,112.946264593508,71363730.0,529470216181.17834
3988,2019,6,85364,THA,112.8664182427985,71377721.75,525843597278.0014
4049,2019,7,85017,THA,112.786571892089,71391713.5,522216978374.82446
4111,2019,8,86209,THA,112.7067255413795,71405705.25,518590359471.6476
4175,2019,9,78707,THA,112.62687919067,71419697.0,514963740568.47064
4237,2019,10,78240,THA,112.54703283996051,71433688.75,511337121665.29376
4299,2019,11,66808,THA,112.467186489251,71447680.5,507710502762.1168
4366,2019,12,44611,THA,112.3873401385415,71461672.25,504083883858.93994
4420,2020,1,89468,THA,112.307493787832,71475664.0,500457264955.763
4481,2020,2,80466,THA,112.42264597551758,71486117.25,500883164875.1832
4541,2020,3,84189,THA,112.53779816320316,71496570.5,501309064794.6035
4598,2020,4,60154,THA,112.65295035088874,71507023.75,501734964714.02374
4663,2020,5,48914,THA,112.76810253857434,71517477.0,502160864633.44403
4731,2020,6,54471,THA,112.88325472625992,71527930.25,502586764552.86426
4794,2020,7,54779,THA,112.9984069139455,71538383.5,503012664472.28455
4851,2020,8,62509,THA,113.11355910163108,71548836.75,503438564391.7048
4916,2020,9,63115,THA,113.22871128931666,71559290.0,503864464311.125
4978,2020,10,63407,THA,113.34386347700226,71569743.25,504290364230.5453
5039,2020,11,62823,THA,113.45901566468784,71580196.5,504716264149.9655
5103,2020,12,49260,THA,113.57416785237342,71590649.75,505142164069.3858
5159,2021,1,84148,THA,113.689320040059,71601103.0,505568063988.806
5221,2021,2,69914,THA,120.37348380746067,71609096.91666667,504722670577.20734
5283,2021,3,80375,THA,127.05764757486236,71617090.83333333,503877277165.6087
5343,2021,4,62118,THA,133.74181134226401,71625084.75,503031883754.01
5402,2021,5,71520,THA,140.4259751096657,71633078.66666667,502186490342.4114
5464,2021,6,64633,THA,147.11013887706736,71641072.58333333,501341096930.8127
5523,2021,7,48146,THA,153.79430264446904,71649066.5,500495703519.214
5580,2021,8,57278,THA,160.47846641187073,71657060.41666667,499650310107.61536
5637,2021,9,53968,THA,167.1626301792724,71665054.33333333,498804916696.01666
5695,2021,10,47021,THA,173.84679394667407,71673048.25,497959523284.418
5751,2021,11,56703,THA,180.53095771407573,71681042.16666667,497114129872.81934
5807,2021,12,46346,THA,187.2151214814774,71689036.08333333,496268736461.2207
5859,2022,1,78451,THA,193.8992852488791,71697030.0,495423343049.622
5917,2022,2,76514,THA,194.20540723478976,68231424.83163153,490536119665.1247
5975,2022,3,94641,THA,194.51152922070045,64765819.663263045,485648896280.6274
6034,2022,4,68270,THA,194.81765120661112,61300214.494894564,480761672896.13007
6091,2022,5,80524,THA,195.12377319252178,57834609.32652608,475874449511.63275
6150,2022,6,77441,THA,195.42989517843247,54369004.1581576,470987226127.13544
6208,2022,7,60304,THA,195.73601716434314,50903398.98978913,466100002742.6382
6264,2022,8,73819,THA,196.0421391502538,47437793.82142065,461212779358.14087
6321,2022,9,82820,THA,196.3482611361645,43972188.653052166,456325555973.64355
6381,2022,10,61437,THA,196.65438312207516,40506583.48468369,451438332589.14624
6437,2022,11,65221,THA,196.96050510798582,37040978.31631521,446551109204.6489
6495,2022,12,49340,THA,197.26662709389652,33575373.14794673,441663885820.1516
6545,2023,1,81671,THA,197.57274907980718,30109767.979578257,436776662435.6543
6602,2023,2,82869,THA,197.57274907980718,30109767.979578257,436776662435.6543
6659,2023,3,85137,THA,197.57274907980718,30109767.979578257,436776662435.6543
6715,2023,4,61398,THA,197.57274907980718,30109767.979578257,436776662435.6543
6770,2023,5,76031,THA,197.57274907980718,30109767.979578257,436776662435.6543
6826,2023,6,72051,THA,197.57274907980718,30109767.979578257,436776662435.6543
6882,2023,7,59490,THA,197.57274907980718,30109767.979578257,436776662435.6543
6935,2023,8,68885,THA,197.57274907980718,30109767.979578257,436776662435.6543
6989,2023,9,61209,THA,197.57274907980718,30109767.979578257,436776662435.6543
26,2014,1,32670,TUR,135.661434977578,77181884.0,938934609296.966
84,2014,2,35021,TUR,136.5286341554555,77268266.91666667,932716209394.6362
141,2014,3,47581,TUR,137.395833333333,77354649.83333333,926497809492.3064
198,2014,4,53305,TUR,138.2630325112105,77441032.75,920279409589.9767
255,2014,5,58121,TUR,139.13023168908802,77527415.66666667,914061009687.647
313,2014,6,60163,TUR,139.99743086696552,77613798.58333333,907842609785.3173
374,2014,7,59907,TUR,140.864630044843,77700181.5,901624209882.9875
429,2014,8,60199,TUR,141.7318292227205,77786564.41666667,895405809980.6577
487,2014,9,66531,TUR,142.599028400598,77872947.33333333,889187410078.328
547,2014,10,66573,TUR,143.46622757847553,77959330.25,882969010175.9983
605,2014,11,80621,TUR,144.33342675635302,78045713.16666667,876750610273.6685
657,2014,12,146989,TUR,145.20062593423052,78132096.08333333,870532210371.3387
733,2015,1,34615,TUR,146.067825112108,78218479.0,864313810469.009
786,2015,2,55331,TUR,147.0142392252121,78306769.25,864761233062.6783
844,2015,3,83302,TUR,147.96065333831618,78395059.5,865208655656.3477
903,2015,4,91602,TUR,148.90706745142026,78483349.75,865656078250.0171
965,2015,5,81542,TUR,149.85348156452434,78571640.0,866103500843.6864
1026,2015,6,86158,TUR,150.79989567762843,78659930.25,866550923437.3557
1088,2015,7,83836,TUR,151.7463097907325,78748220.5,866998346031.025
1148,2015,8,82577,TUR,152.6927239038366,78836510.75,867445768624.6943
1212,2015,9,64025,TUR,153.63913801694068,78924801.0,867893191218.3636
1274,2015,10,64255,TUR,154.58555213004476,79013091.25,868340613812.033
1332,2015,11,84601,TUR,155.53196624314884,79101381.5,868788036405.7024
1387,2015,12,156173,TUR,156.47838035625293,79189671.75,869235458999.3717
1466,2016,1,32713,TUR,157.424794469357,79277962.0,869682881593.041
1519,2016,2,52825,TUR,158.88678687095143,79364190.0,868791682531.4327
1577,2016,3,82948,TUR,160.34877927254584,79450418.0,867900483469.8245
1637,2016,4,84887,TUR,161.81077167414026,79536646.0,867009284408.2163
1698,2016,5,93904,TUR,163.27276407573467,79622874.0,866118085346.608
1759,2016,6,91540,TUR,164.73475647732909,79709102.0,865226886284.9998
1823,2016,7,58533,TUR,166.1967488789235,79795330.0,864335687223.3915
1882,2016,8,71556,TUR,167.65874128051792,79881558.0,863444488161.7832
1944,2016,9,67593,TUR,169.12073368211233,79967786.0,862553289100.1749
2003,2016,10,83000,TUR,170.58272608370675,80054014.0,861662090038.5667
2061,2016,11,122309,TUR,172.04471848530116,80140242.0,860770890976.9585
2121,2016,12,141912,TUR,173.50671088689558,80226470.0,859879691915.3502
2197,2017,1,35323,TUR,174.96870328849,80312698.0,858988492853.742
2253,2017,2,46965,TUR,177.35009498006949,80403906.83333333,852320468426.5851
2314,2017,3,73802,TUR,179.731486671649,80495115.66666667,845652443999.4281
2375,2017,4,75988,TUR,182.1128783632285,80586324.5,838984419572.2712
2438,2017,5,85422,TUR,184.494270054808,80677533.33333333,832316395145.1143
2500,2017,6,83658,TUR,186.8756617463875,80768742.16666667,825648370717.9574
2562,2017,7,82297,TUR,189.257053437967,80859951.0,818980346290.8005
2626,2017,8,72536,TUR,191.6384451295465,80951159.83333333,812312321863.6436
2689,2017,9,71352,TUR,194.019836821126,81042368.66666667,805644297436.4867
2748,2017,10,91752,TUR,196.4012285127055,81133577.5,798976273009.3297
2810,2017,11,100859,TUR,198.78262020428502,81224786.33333333,792308248582.1729
2869,2017,12,136240,TUR,201.16401189586452,81315995.16666667,785640224155.0159
2945,2018,1,35076,TUR,203.545403587444,81407204.0,778972199727.859
3000,2018,2,47009,TUR,206.11971381415051,81504890.33333333,777475011982.8892
3061,2018,3,76345,TUR,208.69402404085702,81602576.66666667,775977824237.9193
3123,2018,4,71126,TUR,211.26833426756352,81700263.0,774480636492.9495
3185,2018,5,72755,TUR,213.84264449427002,81797949.33333333,772983448747.9796
3250,2018,6,51037,TUR,216.41695472097652,81895635.66666667,771486261003.0098
3310,2018,7,52734,TUR,218.99126494768302,81993322.0,769989073258.04
3378,2018,8,34346,TUR,221.5655751743895,82091008.33333333,768491885513.0702
3443,2018,9,23028,TUR,224.139885401096,82188694.66666667,766994697768.1003
3509,2018,10,21571,TUR,226.7141956278025,82286381.0,765497510023.1305
3556,2018,11,58204,TUR,229.288505854509,82384067.33333333,764000322278.1606
3617,2018,12,77706,TUR,231.8628160812155,82481753.66666667,762503134533.1908
3703,2019,1,14373,TUR,234.437126307922,82579440.0,761005946788.221
3754,2019,2,24875,TUR,236.8359958893869,82646543.33333333,757616992737.0979
3807,2019,3,49221,TUR,239.23486547085184,82713646.66666667,754228038685.9749
3877,2019,4,30971,TUR,241.63373505231675,82780750.0,750839084634.8517
3936,2019,5,33016,TUR,244.03260463378166,82847853.33333333,747450130583.7286
3993,2019,6,42688,TUR,246.43147421524657,82914956.66666667,744061176532.6056
4073,2019,7,17927,TUR,248.83034379671147,82982060.0,740672222481.4824
